90.151.132.104, -, 02.12.2009, 15:21:09, W3SVC37, BABBAGE, 194.226.235.251, 13390, 574, 90350, 200, 0, GET, /4.doc, -,
90.151.132.104, -, 02.12.2009, 15:26:06, W3SVC37, BABBAGE, 194.226.235.251, 1172, 574, 0, 200, 64, GET, /3.doc, -,
90.151.132.104, -, 02.12.2009, 15:26:22, W3SVC37, BABBAGE, 194.226.235.251, 16, 590, 0, 200, 0, GET, /default.asp, page=news,
90.151.132.104, -, 02.12.2009, 15:27:33, W3SVC37, BABBAGE, 194.226.235.251, 0, 593, 0, 200, 0, GET, /default.asp, page=shedule,
90.151.132.104, -, 02.12.2009, 15:27:36, W3SVC37, BABBAGE, 194.226.235.251, 0, 593, 0, 200, 0, GET, /default.asp, page=mind,
90.151.132.104, -, 02.12.2009, 15:27:46, W3SVC37, BABBAGE, 194.226.235.251, 5032, 574, 104722, 200, 0, GET, /3.doc, -,
90.151.132.104, -, 02.12.2009, 15:37:52, W3SVC37, BABBAGE, 194.226.235.251, 0, 511, 270, 404, 2, GET, /default, -,
87.224.243.139, -, 02.12.2009, 15:52:13, W3SVC37, BABBAGE, 194.226.235.251, 0, 498, 0, 200, 0, GET, /default.asp, -,
87.224.243.139, -, 02.12.2009, 15:52:13, W3SVC37, BABBAGE, 194.226.235.251, 109, 527, 1672, 200, 0, GET, /style/default.css, -,
87.224.243.139, -, 02.12.2009, 15:52:13, W3SVC37, BABBAGE, 194.226.235.251, 125, 530, 2020, 200, 0, GET, /images/icons/rss.png, -,
87.224.243.139, -, 02.12.2009, 15:52:13, W3SVC37, BABBAGE, 194.226.235.251, 0, 521, 270, 404, 2, GET, /favicon.ico, -,
87.224.243.139, -, 02.12.2009, 15:52:24, W3SVC37, BABBAGE, 194.226.235.251, 0, 531, 0, 200, 0, GET, /default.asp, page=mind,
87.224.243.139, -, 02.12.2009, 15:52:42, W3SVC37, BABBAGE, 194.226.235.251, 328, 541, 19415, 200, 0, GET, /quest.docx, -,
87.224.243.139, -, 02.12.2009, 15:53:26, W3SVC37, BABBAGE, 194.226.235.251, 5547, 541, 91887, 200, 0, GET, /olymp1.doc, -,
87.224.243.139, -, 02.12.2009, 15:53:32, W3SVC37, BABBAGE, 194.226.235.251, 3812, 536, 534256, 200, 0, GET, /1.doc, -,
87.224.243.139, -, 02.12.2009, 15:53:44, W3SVC37, BABBAGE, 194.226.235.251, 765, 536, 104722, 200, 0, GET, /3.doc, -,
87.224.243.139, -, 02.12.2009, 15:53:51, W3SVC37, BABBAGE, 194.226.235.251, 578, 536, 90350, 200, 0, GET, /4.doc, -,
87.224.243.139, -, 02.12.2009, 15:53:56, W3SVC37, BABBAGE, 194.226.235.251, 140, 541, 23285, 200, 0, GET, /olymp2.xls, -,
90.151.132.104, -, 02.12.2009, 15:55:45, W3SVC37, BABBAGE, 194.226.235.251, 0, 591, 0, 200, 0, GET, /default.asp, page=faces,
90.151.132.104, -, 02.12.2009, 15:55:47, W3SVC37, BABBAGE, 194.226.235.251, 0, 594, 0, 200, 0, GET, /default.asp, page=history,
90.151.132.104, -, 02.12.2009, 15:55:50, W3SVC37, BABBAGE, 194.226.235.251, 0, 597, 0, 200, 0, GET, /default.asp, page=training,
90.151.132.104, -, 02.12.2009, 15:55:53, W3SVC37, BABBAGE, 194.226.235.251, 0, 598, 0, 200, 0, GET, /default.asp, page=training,
90.151.132.104, -, 02.12.2009, 15:55:56, W3SVC37, BABBAGE, 194.226.235.251, 15, 594, 0, 200, 0, GET, /default.asp, page=mind,
90.151.132.104, -, 02.12.2009, 15:55:58, W3SVC37, BABBAGE, 194.226.235.251, 328, 576, 1269, 200, 0, GET, /rss.xml, -,
90.151.132.104, -, 02.12.2009, 15:56:03, W3SVC37, BABBAGE, 194.226.235.251, 0, 652, 143, 304, 0, GET, /rss.xml, -,
90.151.132.104, -, 02.12.2009, 15:56:06, W3SVC37, BABBAGE, 194.226.235.251, 0, 652, 143, 304, 0, GET, /rss.xml, -,
90.151.132.104, -, 02.12.2009, 16:02:11, W3SVC37, BABBAGE, 194.226.235.251, 15, 634, 0, 200, 0, GET, /default.asp, page=mind,
90.151.132.104, -, 02.12.2009, 16:02:14, W3SVC37, BABBAGE, 194.226.235.251, 859, 579, 19415, 200, 0, GET, /quest.docx, -,
90.151.99.197, -, 02.12.2009, 16:22:21, W3SVC37, BABBAGE, 194.226.235.251, 0, 473, 0, 200, 0, GET, /default.asp, page=mind,
90.151.99.197, -, 02.12.2009, 16:22:24, W3SVC37, BABBAGE, 194.226.235.251, 281, 586, 1672, 200, 0, GET, /style/default.css, -,
90.151.99.197, -, 02.12.2009, 16:22:24, W3SVC37, BABBAGE, 194.226.235.251, 297, 589, 2020, 200, 0, GET, /images/icons/rss.png, -,
90.151.99.197, -, 02.12.2009, 16:22:24, W3SVC37, BABBAGE, 194.226.235.251, 0, 580, 270, 404, 2, GET, /favicon.ico, -,
90.151.99.197, -, 02.12.2009, 16:23:13, W3SVC37, BABBAGE, 194.226.235.251, 0, 473, 0, 200, 0, GET, /default.asp, page=mind,
90.151.99.197, -, 02.12.2009, 16:23:13, W3SVC37, BABBAGE, 194.226.235.251, 188, 586, 1672, 200, 0, GET, /style/default.css, -,
90.151.99.197, -, 02.12.2009, 16:23:14, W3SVC37, BABBAGE, 194.226.235.251, 187, 589, 2020, 200, 0, GET, /images/icons/rss.png, -,
90.151.99.197, -, 02.12.2009, 16:23:14, W3SVC37, BABBAGE, 194.226.235.251, 0, 580, 270, 404, 2, GET, /favicon.ico, -,
90.151.99.197, -, 02.12.2009, 16:24:11, W3SVC37, BABBAGE, 194.226.235.251, 16, 473, 0, 200, 0, GET, /default.asp, page=mind,
90.151.99.197, -, 02.12.2009, 16:24:11, W3SVC37, BABBAGE, 194.226.235.251, 172, 586, 1672, 200, 0, GET, /style/default.css, -,
90.151.99.197, -, 02.12.2009, 16:24:11, W3SVC37, BABBAGE, 194.226.235.251, 172, 589, 2020, 200, 0, GET, /images/icons/rss.png, -,
90.151.99.197, -, 02.12.2009, 16:24:11, W3SVC37, BABBAGE, 194.226.235.251, 0, 580, 270, 404, 2, GET, /favicon.ico, -,
90.151.99.197, -, 02.12.2009, 16:24:47, W3SVC37, BABBAGE, 194.226.235.251, 0, 473, 0, 200, 0, GET, /default.asp, page=mind,
90.151.99.197, -, 02.12.2009, 16:24:47, W3SVC37, BABBAGE, 194.226.235.251, 156, 586, 1672, 200, 0, GET, /style/default.css, -,
90.151.99.197, -, 02.12.2009, 16:24:47, W3SVC37, BABBAGE, 194.226.235.251, 157, 589, 2020, 200, 0, GET, /images/icons/rss.png, -,
90.151.99.197, -, 02.12.2009, 16:24:48, W3SVC37, BABBAGE, 194.226.235.251, 0, 580, 270, 404, 2, GET, /favicon.ico, -,
90.157.19.33, -, 02.12.2009, 16:38:27, W3SVC37, BABBAGE, 194.226.235.251, 15, 391, 0, 200, 0, GET, /default.asp, -,
90.157.19.33, -, 02.12.2009, 16:38:27, W3SVC37, BABBAGE, 194.226.235.251, 172, 425, 2020, 200, 0, GET, /images/icons/rss.png, -,
90.157.19.33, -, 02.12.2009, 16:38:27, W3SVC37, BABBAGE, 194.226.235.251, 172, 407, 1672, 200, 0, GET, /style/default.css, -,
90.157.19.33, -, 02.12.2009, 16:38:27, W3SVC37, BABBAGE, 194.226.235.251, 0, 372, 270, 404, 2, GET, /favicon.ico, -,
90.157.19.33, -, 02.12.2009, 16:38:31, W3SVC37, BABBAGE, 194.226.235.251, 0, 402, 270, 404, 2, GET, /favicon.ico, -,
90.157.19.33, -, 02.12.2009, 16:39:24, W3SVC37, BABBAGE, 194.226.235.251, 0, 456, 0, 200, 0, GET, /default.asp, page=mind,
90.157.19.33, -, 02.12.2009, 16:39:43, W3SVC37, BABBAGE, 194.226.235.251, 1406, 467, 36079, 200, 0, GET, /shedule.doc, -,
90.157.19.33, -, 02.12.2009, 16:40:32, W3SVC37, BABBAGE, 194.226.235.251, 735, 466, 19415, 200, 0, GET, /quest.docx, -,
90.157.19.33, -, 02.12.2009, 16:41:42, W3SVC37, BABBAGE, 194.226.235.251, 2109, 466, 91887, 200, 0, GET, /olymp1.doc, -,
90.157.19.33, -, 02.12.2009, 16:43:04, W3SVC37, BABBAGE, 194.226.235.251, 12859, 461, 534256, 200, 0, GET, /1.doc, -,
90.157.19.33, -, 02.12.2009, 16:44:55, W3SVC37, BABBAGE, 194.226.235.251, 2531, 461, 104722, 200, 0, GET, /3.doc, -,
212.220.100.248, -, 02.12.2009, 16:45:56, W3SVC37, BABBAGE, 194.226.235.251, 0, 506, 270, 404, 2, GET, /favicon.ico, -,
90.157.19.33, -, 02.12.2009, 16:47:00, W3SVC37, BABBAGE, 194.226.235.251, 1610, 461, 90350, 200, 0, GET, /4.doc, -,
87.224.194.26, -, 02.12.2009, 16:54:33, W3SVC37, BABBAGE, 194.226.235.251, 0, 554, 0, 200, 0, GET, /default.asp, -,
87.224.194.26, -, 02.12.2009, 16:54:33, W3SVC37, BABBAGE, 194.226.235.251, 188, 483, 1672, 200, 0, GET, /style/default.css, -,
87.224.194.26, -, 02.12.2009, 16:54:33, W3SVC37, BABBAGE, 194.226.235.251, 203, 501, 2020, 200, 0, GET, /images/icons/rss.png, -,
87.224.194.26, -, 02.12.2009, 16:54:33, W3SVC37, BABBAGE, 194.226.235.251, 0, 448, 270, 404, 2, GET, /favicon.ico, -,
87.224.194.26, -, 02.12.2009, 16:54:34, W3SVC37, BABBAGE, 194.226.235.251, 0, 478, 270, 404, 2, GET, /favicon.ico, -,
87.224.194.26, -, 02.12.2009, 16:54:58, W3SVC37, BABBAGE, 194.226.235.251, 0, 532, 0, 200, 0, GET, /default.asp, page=mind,
87.224.194.26, -, 02.12.2009, 16:55:04, W3SVC37, BABBAGE, 194.226.235.251, 984, 542, 19415, 200, 0, GET, /quest.docx, -,
87.224.194.26, -, 02.12.2009, 16:55:40, W3SVC37, BABBAGE, 194.226.235.251, 891, 542, 91887, 200, 0, GET, /olymp1.doc, -,
87.224.194.26, -, 02.12.2009, 16:56:24, W3SVC37, BABBAGE, 194.226.235.251, 4797, 537, 534256, 200, 0, GET, /1.doc, -,
87.224.194.26, -, 02.12.2009, 16:56:46, W3SVC37, BABBAGE, 194.226.235.251, 984, 537, 104722, 200, 0, GET, /3.doc, -,
87.224.194.26, -, 02.12.2009, 16:57:10, W3SVC37, BABBAGE, 194.226.235.251, 1890, 537, 90350, 200, 0, GET, /4.doc, -,
87.224.194.26, -, 02.12.2009, 16:57:26, W3SVC37, BABBAGE, 194.226.235.251, 766, 542, 23285, 200, 0, GET, /olymp2.xls, -,
213.87.76.217, -, 02.12.2009, 16:57:37, W3SVC37, BABBAGE, 194.226.235.251, 16, 282, 0, 200, 0, GET, /default.asp, -,
213.87.76.217, -, 02.12.2009, 16:57:37, W3SVC37, BABBAGE, 194.226.235.251, 265, 277, 2020, 200, 0, GET, /images/icons/rss.png, -,
213.87.76.217, -, 02.12.2009, 16:57:37, W3SVC37, BABBAGE, 194.226.235.251, 281, 274, 1672, 200, 0, GET, /style/default.css, -,
87.224.194.26, -, 02.12.2009, 16:57:52, W3SVC37, BABBAGE, 194.226.235.251, 578, 543, 36079, 200, 0, GET, /shedule.doc, -,
87.224.194.26, -, 02.12.2009, 16:58:32, W3SVC37, BABBAGE, 194.226.235.251, 15, 557, 0, 200, 0, GET, /default.asp, page=training,
87.224.194.26, -, 02.12.2009, 16:58:35, W3SVC37, BABBAGE, 194.226.235.251, 16, 560, 0, 200, 0, GET, /default.asp, page=history,
87.224.194.26, -, 02.12.2009, 16:58:35, W3SVC37, BABBAGE, 194.226.235.251, 0, 557, 0, 200, 0, GET, /default.asp, page=faces,
87.224.194.26, -, 02.12.2009, 16:58:39, W3SVC37, BABBAGE, 194.226.235.251, 16, 555, 0, 200, 0, GET, /default.asp, page=faces,
192.168.104.39, -, 02.12.2009, 17:04:12, W3SVC37, BABBAGE, 194.226.235.251, 16, 485, 0, 200, 0, GET, /default.asp, -,
192.168.104.39, -, 02.12.2009, 17:04:12, W3SVC37, BABBAGE, 194.226.235.251, 0, 514, 1672, 200, 0, GET, /style/default.css, -,
192.168.104.39, -, 02.12.2009, 17:04:12, W3SVC37, BABBAGE, 194.226.235.251, 0, 517, 2020, 200, 0, GET, /images/icons/rss.png, -,
192.168.104.39, -, 02.12.2009, 17:04:12, W3SVC37, BABBAGE, 194.226.235.251, 0, 508, 270, 404, 2, GET, /favicon.ico, -,
192.168.104.39, -, 02.12.2009, 17:04:26, W3SVC37, BABBAGE, 194.226.235.251, 16, 518, 0, 200, 0, GET, /default.asp, page=mind,
192.168.104.39, -, 02.12.2009, 17:04:34, W3SVC37, BABBAGE, 194.226.235.251, 0, 528, 19415, 200, 0, GET, /quest.docx, -,
192.168.104.39, -, 02.12.2009, 17:05:03, W3SVC37, BABBAGE, 194.226.235.251, 188, 528, 91887, 200, 0, GET, /olymp1.doc, -,
192.168.104.39, -, 02.12.2009, 17:05:21, W3SVC37, BABBAGE, 194.226.235.251, 219, 523, 534256, 200, 0, GET, /1.doc, -,
192.168.104.39, -, 02.12.2009, 17:05:36, W3SVC37, BABBAGE, 194.226.235.251, 47, 523, 104722, 200, 0, GET, /3.doc, -,
192.168.104.39, -, 02.12.2009, 17:05:45, W3SVC37, BABBAGE, 194.226.235.251, 47, 523, 90350, 200, 0, GET, /4.doc, -,
192.168.104.39, -, 02.12.2009, 17:05:51, W3SVC37, BABBAGE, 194.226.235.251, 0, 528, 23285, 200, 0, GET, /olymp2.xls, -,
192.168.104.39, -, 02.12.2009, 17:06:00, W3SVC37, BABBAGE, 194.226.235.251, 47, 529, 36079, 200, 0, GET, /shedule.doc, -,
90.157.30.190, -, 02.12.2009, 17:35:17, W3SVC37, BABBAGE, 194.226.235.251, 0, 634, 0, 200, 0, GET, /default.asp, -,
90.157.30.190, -, 02.12.2009, 17:35:17, W3SVC37, BABBAGE, 194.226.235.251, 141, 427, 1672, 200, 0, GET, /style/default.css, -,
90.157.30.190, -, 02.12.2009, 17:35:17, W3SVC37, BABBAGE, 194.226.235.251, 140, 430, 2020, 200, 0, GET, /images/icons/rss.png, -,
90.157.30.190, -, 02.12.2009, 17:35:18, W3SVC37, BABBAGE, 194.226.235.251, 0, 353, 270, 404, 2, GET, /favicon.ico, -,
90.157.30.190, -, 02.12.2009, 17:35:59, W3SVC37, BABBAGE, 194.226.235.251, 0, 699, 0, 200, 0, GET, /default.asp, page=mind,
90.157.30.190, -, 02.12.2009, 17:36:13, W3SVC37, BABBAGE, 194.226.235.251, 579, 709, 19415, 200, 0, GET, /quest.docx, -,
90.157.30.190, -, 02.12.2009, 17:39:00, W3SVC37, BABBAGE, 194.226.235.251, 41235, 704, 534256, 200, 0, GET, /1.doc, -,
188.18.122.18, -, 02.12.2009, 17:47:19, W3SVC37, BABBAGE, 194.226.235.251, 0, 506, 270, 404, 2, GET, /favicon.ico, -,
188.16.225.85, -, 02.12.2009, 17:50:44, W3SVC37, BABBAGE, 194.226.235.251, 0, 412, 0, 200, 0, GET, /default.asp, -,
85.92.23.196, -, 02.12.2009, 17:53:43, W3SVC37, BABBAGE, 194.226.235.251, 0, 498, 0, 200, 0, GET, /default.asp, -,
85.92.23.196, -, 02.12.2009, 17:53:43, W3SVC37, BABBAGE, 194.226.235.251, 266, 527, 1672, 200, 0, GET, /style/default.css, -,
85.92.23.196, -, 02.12.2009, 17:53:45, W3SVC37, BABBAGE, 194.226.235.251, 343, 530, 2020, 200, 0, GET, /images/icons/rss.png, -,
85.92.23.196, -, 02.12.2009, 17:53:45, W3SVC37, BABBAGE, 194.226.235.251, 0, 521, 270, 404, 2, GET, /favicon.ico, -,
94.31.163.114, -, 02.12.2009, 18:01:07, W3SVC37, BABBAGE, 194.226.235.251, 0, 559, 0, 200, 0, GET, /default.asp, page=mind,
94.31.163.114, -, 02.12.2009, 18:01:07, W3SVC37, BABBAGE, 194.226.235.251, 266, 563, 1672, 200, 0, GET, /style/default.css, -,
94.31.163.114, -, 02.12.2009, 18:01:08, W3SVC37, BABBAGE, 194.226.235.251, 281, 566, 2020, 200, 0, GET, /images/icons/rss.png, -,
94.31.163.114, -, 02.12.2009, 18:01:08, W3SVC37, BABBAGE, 194.226.235.251, 0, 557, 270, 404, 2, GET, /favicon.ico, -,
94.31.163.114, -, 02.12.2009, 18:01:13, W3SVC37, BABBAGE, 194.226.235.251, 688, 556, 19415, 200, 0, GET, /quest.docx, -,
94.31.163.114, -, 02.12.2009, 18:01:14, W3SVC37, BABBAGE, 194.226.235.251, 1156, 557, 36079, 200, 0, GET, /shedule.doc, -,
94.31.163.114, -, 02.12.2009, 18:01:15, W3SVC37, BABBAGE, 194.226.235.251, 1000, 556, 91887, 200, 0, GET, /olymp1.doc, -,
94.31.163.114, -, 02.12.2009, 18:01:18, W3SVC37, BABBAGE, 194.226.235.251, 1219, 551, 104722, 200, 0, GET, /3.doc, -,
94.31.163.114, -, 02.12.2009, 18:01:19, W3SVC37, BABBAGE, 194.226.235.251, 1188, 556, 23285, 200, 0, GET, /olymp2.xls, -,
94.31.163.114, -, 02.12.2009, 18:01:19, W3SVC37, BABBAGE, 194.226.235.251, 2172, 551, 90350, 200, 0, GET, /4.doc, -,
94.31.163.114, -, 02.12.2009, 18:01:25, W3SVC37, BABBAGE, 194.226.235.251, 9891, 551, 534256, 200, 0, GET, /1.doc, -,
90.151.140.74, -, 02.12.2009, 18:04:33, W3SVC37, BABBAGE, 194.226.235.251, 16, 516, 0, 200, 0, GET, /default.asp, -,
90.151.140.74, -, 02.12.2009, 18:04:33, W3SVC37, BABBAGE, 194.226.235.251, 219, 421, 2020, 200, 0, GET, /images/icons/rss.png, -,
90.151.140.74, -, 02.12.2009, 18:04:33, W3SVC37, BABBAGE, 194.226.235.251, 219, 403, 1672, 200, 0, GET, /style/default.css, -,
90.151.140.74, -, 02.12.2009, 18:04:33, W3SVC37, BABBAGE, 194.226.235.251, 0, 368, 270, 404, 2, GET, /favicon.ico, -,
90.151.140.74, -, 02.12.2009, 18:04:36, W3SVC37, BABBAGE, 194.226.235.251, 0, 398, 270, 404, 2, GET, /favicon.ico, -,
90.151.140.74, -, 02.12.2009, 18:04:48, W3SVC37, BABBAGE, 194.226.235.251, 0, 452, 0, 200, 0, GET, /default.asp, page=mind,
90.151.140.74, -, 02.12.2009, 18:04:56, W3SVC37, BABBAGE, 194.226.235.251, 3422, 462, 91887, 200, 0, GET, /olymp1.doc, -,
90.151.140.74, -, 02.12.2009, 18:05:10, W3SVC37, BABBAGE, 194.226.235.251, 734, 462, 23285, 200, 0, GET, /olymp2.xls, -,
188.16.232.112, -, 02.12.2009, 18:06:07, W3SVC37, BABBAGE, 194.226.235.251, 0, 309, 0, 200, 0, GET, /default.asp, -,
188.16.232.112, -, 02.12.2009, 18:06:08, W3SVC37, BABBAGE, 194.226.235.251, 297, 370, 1672, 200, 0, GET, /style/default.css, -,
188.16.232.112, -, 02.12.2009, 18:06:08, W3SVC37, BABBAGE, 194.226.235.251, 297, 373, 2020, 200, 0, GET, /images/icons/rss.png, -,
188.16.232.112, -, 02.12.2009, 18:06:08, W3SVC37, BABBAGE, 194.226.235.251, 0, 299, 270, 404, 2, GET, /favicon.ico, -,
188.16.232.112, -, 02.12.2009, 18:06:31, W3SVC37, BABBAGE, 194.226.235.251, 15, 642, 0, 200, 0, GET, /default.asp, page=mind,
188.16.232.112, -, 02.12.2009, 18:06:40, W3SVC37, BABBAGE, 194.226.235.251, 3765, 652, 91887, 200, 0, GET, /olymp1.doc, -,
188.16.232.112, -, 02.12.2009, 18:07:14, W3SVC37, BABBAGE, 194.226.235.251, 15672, 647, 534256, 200, 0, GET, /1.doc, -,
188.16.232.112, -, 02.12.2009, 18:07:19, W3SVC37, BABBAGE, 194.226.235.251, 0, 309, 0, 200, 0, GET, /default.asp, -,
188.16.232.112, -, 02.12.2009, 18:07:19, W3SVC37, BABBAGE, 194.226.235.251, 0, 460, 143, 304, 0, GET, /style/default.css, -,
188.16.232.112, -, 02.12.2009, 18:07:19, W3SVC37, BABBAGE, 194.226.235.251, 0, 463, 143, 304, 0, GET, /images/icons/rss.png, -,
188.16.232.112, -, 02.12.2009, 18:07:37, W3SVC37, BABBAGE, 194.226.235.251, 0, 374, 0, 200, 0, GET, /default.asp, page=mind,
188.16.232.112, -, 02.12.2009, 18:08:04, W3SVC37, BABBAGE, 194.226.235.251, 4844, 653, 36079, 200, 0, GET, /shedule.doc, -,
188.16.232.112, -, 02.12.2009, 18:08:09, W3SVC37, BABBAGE, 194.226.235.251, 0, 664, 0, 200, 0, GET, /default.asp, page=faces,
188.16.232.112, -, 02.12.2009, 18:08:09, W3SVC37, BABBAGE, 194.226.235.251, 0, 482, 143, 304, 0, GET, /style/default.css, -,
188.16.232.112, -, 02.12.2009, 18:08:09, W3SVC37, BABBAGE, 194.226.235.251, 0, 485, 143, 304, 0, GET, /images/icons/rss.png, -,
90.157.30.190, -, 02.12.2009, 18:22:08, W3SVC37, BABBAGE, 194.226.235.251, 0, 366, 0, 200, 0, GET, /default.asp, -,
90.157.30.190, -, 02.12.2009, 18:22:08, W3SVC37, BABBAGE, 194.226.235.251, 15, 517, 143, 304, 0, GET, /style/default.css, -,
90.157.30.190, -, 02.12.2009, 18:22:08, W3SVC37, BABBAGE, 194.226.235.251, 0, 520, 143, 304, 0, GET, /images/icons/rss.png, -,
90.157.30.190, -, 02.12.2009, 18:22:13, W3SVC37, BABBAGE, 194.226.235.251, 0, 699, 0, 200, 0, GET, /default.asp, page=mind,
90.157.30.190, -, 02.12.2009, 18:22:22, W3SVC37, BABBAGE, 194.226.235.251, 4687, 709, 91887, 200, 0, GET, /olymp1.doc, -,
217.148.57.164, -, 02.12.2009, 18:25:40, W3SVC37, BABBAGE, 194.226.235.251, 0, 387, 0, 200, 0, GET, /default.asp, -,
217.148.57.164, -, 02.12.2009, 18:25:41, W3SVC37, BABBAGE, 194.226.235.251, 94, 421, 2020, 200, 0, GET, /images/icons/rss.png, -,
217.148.57.164, -, 02.12.2009, 18:25:41, W3SVC37, BABBAGE, 194.226.235.251, 734, 403, 1672, 200, 0, GET, /style/default.css, -,
217.148.57.164, -, 02.12.2009, 18:25:41, W3SVC37, BABBAGE, 194.226.235.251, 0, 368, 270, 404, 2, GET, /favicon.ico, -,
217.148.57.164, -, 02.12.2009, 18:25:44, W3SVC37, BABBAGE, 194.226.235.251, 0, 398, 270, 404, 2, GET, /favicon.ico, -,
217.148.57.164, -, 02.12.2009, 18:26:03, W3SVC37, BABBAGE, 194.226.235.251, 15, 452, 0, 200, 0, GET, /default.asp, page=mind,
217.148.57.164, -, 02.12.2009, 18:26:13, W3SVC37, BABBAGE, 194.226.235.251, 2703, 462, 19415, 200, 0, GET, /quest.docx, -,
217.148.57.164, -, 02.12.2009, 18:26:32, W3SVC37, BABBAGE, 194.226.235.251, 7188, 462, 91887, 200, 0, GET, /olymp1.doc, -,
217.148.57.164, -, 02.12.2009, 18:26:49, W3SVC37, BABBAGE, 194.226.235.251, 10110, 457, 534256, 200, 0, GET, /1.doc, -,
217.148.57.164, -, 02.12.2009, 18:26:53, W3SVC37, BABBAGE, 194.226.235.251, 3234, 457, 104722, 200, 0, GET, /3.doc, -,
217.148.57.164, -, 02.12.2009, 18:27:01, W3SVC37, BABBAGE, 194.226.235.251, 2047, 457, 90350, 200, 0, GET, /4.doc, -,
217.148.57.164, -, 02.12.2009, 18:27:05, W3SVC37, BABBAGE, 194.226.235.251, 437, 462, 23285, 200, 0, GET, /olymp2.xls, -,
188.73.151.235, -, 02.12.2009, 18:28:41, W3SVC37, BABBAGE, 194.226.235.251, 0, 429, 0, 200, 0, GET, /default.asp, -,
188.73.151.235, -, 02.12.2009, 18:28:41, W3SVC37, BABBAGE, 194.226.235.251, 172, 542, 1672, 200, 0, GET, /style/default.css, -,
188.73.151.235, -, 02.12.2009, 18:28:41, W3SVC37, BABBAGE, 194.226.235.251, 219, 545, 2020, 200, 0, GET, /images/icons/rss.png, -,
188.73.151.235, -, 02.12.2009, 18:28:43, W3SVC37, BABBAGE, 194.226.235.251, 0, 536, 270, 404, 2, GET, /favicon.ico, -,
90.157.30.190, -, 02.12.2009, 18:31:24, W3SVC37, BABBAGE, 194.226.235.251, 8563, 704, 104722, 200, 0, GET, /3.doc, -,
90.157.30.190, -, 02.12.2009, 18:31:29, W3SVC37, BABBAGE, 194.226.235.251, 16, 147, 383, 200, 0, OPTIONS, /, -,
90.157.30.190, -, 02.12.2009, 18:31:40, W3SVC37, BABBAGE, 194.226.235.251, 0, 150, 240, 200, 0, HEAD, /3.doc, -,
90.157.30.190, -, 02.12.2009, 18:31:57, W3SVC37, BABBAGE, 194.226.235.251, 0, 161, 383, 200, 0, OPTIONS, /, -,
90.157.30.190, -, 02.12.2009, 18:32:00, W3SVC37, BABBAGE, 194.226.235.251, 110, 172, 966, 207, 0, PROPFIND, /, -,
90.157.30.190, -, 02.12.2009, 18:32:04, W3SVC37, BABBAGE, 194.226.235.251, 0, 172, 966, 207, 0, PROPFIND, /, -,
87.224.202.29, -, 02.12.2009, 18:40:03, W3SVC37, BABBAGE, 194.226.235.251, 0, 496, 0, 200, 0, GET, /default.asp, page=mind,
87.224.202.29, -, 02.12.2009, 18:40:03, W3SVC37, BABBAGE, 194.226.235.251, 203, 403, 1672, 200, 0, GET, /style/default.css, -,
87.224.202.29, -, 02.12.2009, 18:40:03, W3SVC37, BABBAGE, 194.226.235.251, 219, 421, 2020, 200, 0, GET, /images/icons/rss.png, -,
87.224.202.29, -, 02.12.2009, 18:40:03, W3SVC37, BABBAGE, 194.226.235.251, 0, 347, 270, 404, 2, GET, /favicon.ico, -,
87.224.202.29, -, 02.12.2009, 18:40:07, W3SVC37, BABBAGE, 194.226.235.251, 0, 377, 270, 404, 2, GET, /favicon.ico, -,
87.224.202.29, -, 02.12.2009, 18:40:35, W3SVC37, BABBAGE, 194.226.235.251, 2891, 441, 91887, 200, 0, GET, /olymp1.doc, -,
85.92.24.164, -, 02.12.2009, 18:48:04, W3SVC37, BABBAGE, 194.226.235.251, 0, 418, 0, 200, 0, GET, /default.asp, -,
85.92.24.164, -, 02.12.2009, 18:48:09, W3SVC37, BABBAGE, 194.226.235.251, 1875, 321, 2020, 200, 0, GET, /images/icons/rss.png, -,
85.92.24.164, -, 02.12.2009, 18:48:12, W3SVC37, BABBAGE, 194.226.235.251, 1703, 318, 1672, 200, 0, GET, /style/default.css, -,
85.92.24.164, -, 02.12.2009, 18:48:12, W3SVC37, BABBAGE, 194.226.235.251, 0, 247, 270, 404, 2, GET, /favicon.ico, -,
85.92.24.164, -, 02.12.2009, 18:49:43, W3SVC37, BABBAGE, 194.226.235.251, 0, 483, 0, 200, 0, GET, /default.asp, page=mind,
85.92.24.164, -, 02.12.2009, 18:50:13, W3SVC37, BABBAGE, 194.226.235.251, 15094, 493, 91887, 200, 0, GET, /olymp1.doc, -,
188.18.191.60, -, 02.12.2009, 18:50:29, W3SVC37, BABBAGE, 194.226.235.251, 16, 387, 0, 200, 0, GET, /default.asp, -,
188.18.191.60, -, 02.12.2009, 18:50:29, W3SVC37, BABBAGE, 194.226.235.251, 219, 403, 1672, 200, 0, GET, /style/default.css, -,
188.18.191.60, -, 02.12.2009, 18:50:29, W3SVC37, BABBAGE, 194.226.235.251, 219, 421, 2020, 200, 0, GET, /images/icons/rss.png, -,
188.18.191.60, -, 02.12.2009, 18:50:33, W3SVC37, BABBAGE, 194.226.235.251, 0, 368, 270, 404, 2, GET, /favicon.ico, -,
188.18.191.60, -, 02.12.2009, 18:50:51, W3SVC37, BABBAGE, 194.226.235.251, 16, 452, 0, 200, 0, GET, /default.asp, page=mind,
